############################################																																																																																																														
# Data of the Swiss Biodiversity Program belong to the Swiss Federal government and Florian Altermatt (florian.altermatt@eawag.ch) and may not be distributed or used without prior agreement. Florian Altermatt needs to be involved in all analyses done with these data and will be an author on the subsequent publications.																																																																																																														
############################################																																																																																																														
#Export 20160105 from EPT_IBCH_Localities20150826.txt and EPT_IBCH_Data20150826.txt																																																																																																														
#ID	#Response variables							#Explanatory variables BDM																												#Explanatory variables Seymour et al.																																			#Explanatory variables Katharina																																							
locality	alpha_EPT	alpha_IBCH	alpha_Eph	alpha_Ple	alpha_Tri	alpha_fam	alpha_genus	year	masl	drainage	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km	area_bdm_m2	watercourse_bdm_m	field_percentage	legume_percentage	potato_percentage	cereal_percentage	corn_percentage	fruit_percentage	rapeseed_percentage	rootvegetable_percentage	vegetable_percentage	vine_percentage	forest_percentage	green_percentage	facade_percentage	roof_percentage	facaderoof_percentage	settlement_percentage	disposalsite_190207_percentage	track_percentage	street_percentage	Q_amean_m3.s	Qvar_amean_m3.s	slope_mean	slope_max	Q_amax_m3.s	dam_count	hydropower_count	carbonate_per_carbonatesilicate	hydro_class	biogeo_class	floodplainwetland_percentage	area_total_m2	watercourse_total_m	decidious_per_forest	Masl_2	wastewater_m3.a	stormsewage_m3.a	canal_percentage	disposalsite_2004_percentage
530171	17	16	4	4	9	28	15	2014	459	RHEIN	2	267116	7276869	1.6	NA	3_high	3_high	0	no	NA	5	15	NA	NA	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.401960784	0.078431373	0	0.019607843	0	0.333333333	0.098870056	0	0.06779661	0	0.503374106	0.321964529	0.148021828	0	0.030013643	0	0.277210806	0.323138298	0.146941489	0	0.029920213	0	0.277210806	0.323138298	0.146941489	0	0.029920213	0	0.277210806	0.323138298	0.146941489	0	0.029920213	0	0.803649784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
536155	5	16	1	0	4	21	5	2014	528	RHONE	2	83783	2158943	1	NA	2_medium	2_medium	0	no	NA	4	15	NA	NA	1_no	2_medium	1_no	2_medium	2_medium	2_medium	1_no	1_no	1_no	1_no	2_low_impacted	0.094936709	0.075949367	0	0.32278481	0	0.179738562	0.055555556	0	0.259803922	0	0.572198687	0.071269488	0.023284066	0	0.387122899	0.008503746	0.135183592	0.069714486	0.022420739	0	0.385706779	0.01296199	0.136741981	0.069714486	0.022420739	0	0.385706779	0.01296199	0.136741981	0.069714486	0.022420739	0	0.385706779	0.01296199	0.32401376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
536195	17	11	5	4	8	22	15	2014	738	RHEIN	3	256599	2768614	10	NA	3_high	3_high	0	no	NA	4	3	NA	NA	1_no	1_no	1_no	2_medium	3_high	3_high	2_medium	1_no	1_no	1_no	2_low_impacted	0.366666667	0	0.033333333	0.1	0	0.32	0.002857143	0.062857143	0.114285714	0	0.003686972	0.240574506	0.087971275	0.062836625	0.104129264	0	0.138201004	0.240400668	0.081803005	0.056761269	0.115191987	0.001669449	0.138201004	0.240400668	0.081803005	0.056761269	0.115191987	0.001669449	0.138201004	0.240400668	0.081803005	0.056761269	0.115191987	0.001669449	0.444408455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
542179	14	15	6	4	4	25	13	2014	510	RHEIN	2	252608	5300265	2.8	NA	2_medium	2_medium	0	no	NA	15	15	NA	NA	1_no	2_medium	2_medium	2_medium	2_medium	1_no	3_high	1_no	1_no	1_no	2_low_impacted	0.324840764	0.159235669	0	0.012738854	0	0.319502075	0.165975104	0	0.012448133	0	0.359877112	0.345023697	0.137440758	0	0.016113744	0	0.222223276	0.344308561	0.138287865	0	0.015992474	0	0.222223276	0.344308561	0.138287865	0	0.015992474	0	0.222223276	0.344308561	0.138287865	0	0.015992474	0	0.057459803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
548163	26	14	13	5	8	28	22	2014	635	RHEIN	4	271377	17378868	4.7	NA	3_high	3_high	0	no	NA	15	15	NA	NA	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.263565891	0.209302326	0	0.023255814	0	0.301075269	0.172043011	0	0.025089606	0	0.339726219	0.317791411	0.138650307	0	0.042944785	0	0.225610421	0.227401933	0.237066515	0	0.034394542	0.000568505	0.247201552	0.227401933	0.237066515	0	0.034394542	0.000568505	0.247201552	0.227401933	0.237066515	0	0.034394542	0.000568505	0.539855167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
554147	12	13	2	3	7	20	8	2014	629	RHONE	2	96763	1537752	4.2	NA	2_medium	2_medium	50	yes	NA	15	15	NA	NA	2_medium	1_no	1_no	2_medium	3_high	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.194174757	0.067961165	0	0.223300971	0	0.189427313	0.123348018	0	0.18061674	0	0.027441725	0.170491803	0.2	0	0.124590164	0	0.018836633	0.172413793	0.194357367	0	0.128526646	0	0.018836633	0.172413793	0.194357367	0	0.128526646	0	0.018836633	0.172413793	0.194357367	0	0.128526646	0	0.776987099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
554187	5	11	1	0	4	16	5	2014	466	RHEIN	2	239863	3825035	1.85	NA	2_medium	2_medium	0	no	NA	7	5	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	2_medium	2_medium	1_no	1_no	2_low_impacted	0.431578947	0.010526316	0	0.052631579	0	0.358306189	0.016286645	0	0.123778502	0	0.093055909	0.361398964	0.07253886	0	0.064766839	0	0.534268586	0.351418002	0.075215783	0	0.071516646	0	0.534268586	0.351418002	0.075215783	0	0.071516646	0	0.534268586	0.351418002	0.075215783	0	0.071516646	0	0.816304035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
560131	4	10	1	0	3	13	3	2014	380	RHONE	7	104785	5226078954	5	NA	2_medium	1_no	0	no	NA	16	7	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	3_high_impacted	0.235294118	0.088235294	0	0.029411765	0.147058824	0.211111111	0.122222222	0	0.033333333	0.133333333	0	0.133027523	0.292558614	0.016309888	0.037206932	0.017329256	0.216144395	0.091339021	0.257882047	0.073163947	0.033568249	0.007232938	0.681717361	0.034237991	0.126098208	0.072168399	0.01701527	0.00537662	0.242031142	0.033697667	0.122783777	0.075275013	0.016315429	0.005448886	0.546113681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
560171	23	16	11	2	10	27	17	2014	690	RHEIN	4	264296	34546146	6	NA	2_medium	2_medium	10	no	NA	1	1	NA	NA	3_high	1_no	1_no	2_medium	2_medium	2_medium	1_no	1_no	1_no	2_medium	3_high_impacted	0.398148148	0	0	0.092592593	0	0.416326531	0.008163265	0	0.069387755	0	0.063292715	0.405836576	0.03618677	0	0.052529183	0	0.075394273	0.374158816	0.084492298	0	0.038881412	0.000299088	0.129746877	0.374294399	0.084382689	0	0.038934723	0.000289477	0.129654818	0.374294399	0.084382689	0	0.038934723	0.000289477	0.829437893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
566155	24	13	5	11	8	24	17	2014	1365	RHEIN	3	287880	1353527	2	NA	3_high	3_high	0	no	NA	15	15	NA	NA	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_natural	0	0.263736264	0.208791209	0	0	0	0.175115207	0.267281106	0.004608295	0	0.454812449	0	0.147859922	0.26459144	0.003891051	0	0.535201451	0	0.147859922	0.26459144	0.003891051	0	0.535201451	0	0.147859922	0.26459144	0.003891051	0	0.535201451	0	0.147859922	0.26459144	0.003891051	0	0.632037189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
566195	8	12	3	3	2	17	8	2014	463	RHEIN	2	231078	1380270	2	NA	3_high	3_high	0	yes	NA	15	15	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0.393442623	0.106557377	0	0	0	0.436619718	0.063380282	0	0	0	0.32233347	0.436170213	0.063829787	0	0	0	0.342289411	0.434931507	0.061643836	0	0.003424658	0	0.342289411	0.434931507	0.061643836	0	0.003424658	0	0.342289411	0.434931507	0.061643836	0	0.003424658	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
572099	17	13	3	6	8	21	14	2014	1227	RHONE	2	143493	20707148	4	NA	3_high	3_high	0	yes	NA	16	15	NA	NA	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_natural	0	0.367741935	0.064516129	0.038709677	0	0	0.409252669	0.033807829	0.014234875	0.003558719	0	0	0.23269115	0.023479831	0.005418423	0.001204094	0.001477261	0	0.205345329	0.020905001	0.004763165	0.001058481	0.001318952	0	0.205345329	0.020905001	0.004763165	0.001058481	0.001318952	0	0.205345329	0.020905001	0.004763165	0.001058481	0.501763988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
572139	17	16	5	6	6	28	15	2014	1598	RHEIN	2	301966	733093	0.7	NA	2_medium	3_high	0	no	NA	15	15	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.206521739	0.173913043	0	0	0	0.212903226	0.193548387	0	0	0.443685895	0	0.180451128	0.210526316	0.007518797	0	0.438168267	0	0.241176471	0.170588235	0.005882353	0	0.438168267	0	0.241176471	0.170588235	0.005882353	0	0.438168267	0	0.241176471	0.170588235	0.005882353	0	0.943113919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
572179	18	16	7	4	7	26	14	2014	598	RHEIN	5	245969	175805636	14	NA	3_high	3_high	0	no	NA	16	16	NA	NA	1_no	1_no	2_medium	2_medium	2_medium	1_no	2_medium	2_medium	1_no	1_no	1_natural	0.292307692	0.2	0	0	0.007692308	0.314935065	0.123376623	0	0.055194805	0.006493506	0.432352765	0.351577188	0.091915605	0	0.050344684	0.003551285	0.136262929	0.345868987	0.104335946	0.004458187	0.042280866	0.00172575	0.126047316	0.364639161	0.091648944	0.00442365	0.036977173	0.001134269	0.116918948	0.364639161	0.091648944	0.00442365	0.036977173	0.001134269	0.585042275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
578163	29	15	12	12	5	27	19	2014	810	RHEIN	5	274530	39415830	11	NA	3_high	3_high	0	no	NA	16	16	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0.153846154	0.192307692	0	0.125	0.009615385	0.166666667	0.175438596	0.043859649	0.102339181	0.002923977	0.416549083	0.111905294	0.225374134	0.135805227	0.021219567	0.002233639	0.668980508	0.072097498	0.224118024	0.172289929	0.015009622	0.001667736	0.728672059	0.072097498	0.224118024	0.172289929	0.015009622	0.001667736	0.728672059	0.072097498	0.224118024	0.172289929	0.015009622	0.001667736	0.132143853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
578203	0	10	0	0	0	10	0	2014	433	RHEIN	2	220903	17563730	2.5	NA	2_medium	1_no	0	no	NA	6	5	NA	NA	1_no	2_medium	1_no	3_high	3_high	1_no	3_high	1_no	1_no	2_medium	3_high_impacted	0.46875	0.010416667	0	0	0.010416667	0.468965517	0.010344828	0	0.013793103	0.003448276	0	0.409741013	0.013142636	0	0.069965211	0.001546193	0	0.391513437	0.0427157	0	0.060254597	0.001131542	0	0.391513437	0.0427157	0	0.060254597	0.001131542	0	0.391513437	0.0427157	0	0.060254597	0.001131542	0.312341885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
578243	25	18	7	4	14	34	20	2014	448	RHONE	4	74676	1238360376	38	NA	3_high	2_medium	10	yes	NA	10	15	NA	NA	1_no	1_no	1_no	1_no	3_high	1_no	1_no	2_medium	2_medium	1_no	2_low_impacted	0.1125	0.13125	0.225	0.01875	0.0125	0.093103448	0.25	0.136206897	0.013793103	0.006896552	0.34044404	0.101148781	0.265340431	0.114878117	0.01064724	0.007284954	0.780170409	0.106979866	0.263221477	0.109932886	0.01114094	0.007248322	0.757302074	0.161314974	0.197104567	0.105727184	0.030298742	0.002858639	0.88990245	0.160996483	0.197630245	0.105565677	0.030264514	0.002852745	0.216711126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
584107	13	14	2	5	6	23	11	2014	1933	RHONE	2	157089	792163	0.5	NA	2_medium	2_medium	0	no	NA	5	5	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	2_low_impacted	0	0	0.470588235	0.029411765	0	0	0	0.470588235	0.023529412	0	0.065813634	0	0	0.475308642	0.018518519	0	0.144054268	0.005494505	0	0.472527473	0.016483516	0	0.144054268	0.005494505	0	0.472527473	0.016483516	0	0.144054268	0.005494505	0	0.472527473	0.016483516	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
584147	18	14	6	10	2	24	14	2014	1258	RHEIN	2	307090	3007696	1.45	NA	2_medium	3_high	0	yes	NA	15	15	NA	NA	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_natural	0	0.330357143	0.133928571	0.008928571	0	0	0.338289963	0.133828996	0.007434944	0	0.547898456	0	0.210992908	0.168439716	0.005319149	0	0.733962659	0.004958678	0.208264463	0.165289256	0.008264463	0	0.733962659	0.004958678	0.208264463	0.165289256	0.008264463	0	0.733962659	0.004958678	0.208264463	0.165289256	0.008264463	0	0.487726814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
590131	6	7	2	3	1	13	6	2014	2476	RHONE	2	172721	2240955	5	NA	3_high	3_high	0	yes	NA	16	16	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.0078125	0	0	0	0	0.050793651	0	0	0.997051702	0	0.018867925	0.110849057	0.002358491	0.002358491	0.990995574	0	0.028761062	0.103982301	0.002212389	0.002212389	0.990995574	0	0.028761062	0.103982301	0.002212389	0.002212389	0.990995574	0	0.028761062	0.103982301	0.002212389	0.002212389	0.724757123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
590171	24	13	10	8	6	24	18	2014	1146	RHEIN	3	253780	38581399	2	NA	3_high	3_high	0	yes	NA	16	16	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0.116438356	0.356164384	0.006849315	0	0	0.121085595	0.267223382	0.070981211	0.025052192	0.006263048	0.776822595	0.034004024	0.180885312	0.242253521	0.016700201	0.011468813	0.714233279	0.022614746	0.154154958	0.259467416	0.012043356	0.007627459	0.777253259	0.022614746	0.154154958	0.259467416	0.012043356	0.007627459	0.777253259	0.022614746	0.154154958	0.259467416	0.012043356	0.007627459	0.729287158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
590211	5	19	1	0	4	24	5	2014	466	RHEIN	2	194417	2171415	0.65	NA	2_medium	2_medium	0	no	NA	3	15	NA	NA	2_medium	1_no	1_no	1_no	3_high	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.311258278	0.099337748	0	0.086092715	0	0.306733167	0.12967581	0	0.06234414	0	0.381673792	0.313769752	0.115124153	0	0.06772009	0	0.371926928	0.316561845	0.115303983	0	0.064989518	0	0.371926928	0.316561845	0.115303983	0	0.064989518	0	0.371926928	0.316561845	0.115303983	0	0.064989518	0	0.600700207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
596195	17	15	6	4	7	26	14	2014	613	RHEIN	2	223589	3600627	0.7	NA	2_medium	2_medium	0	no	NA	1	1	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.44375	0.0125	0	0.04375	0	0.383474576	0.082627119	0	0.033898305	0	0.070136996	0.361495845	0.112188366	0	0.026315789	0	0.137247688	0.358108108	0.112162162	0	0.02972973	0	0.137247688	0.358108108	0.112162162	0	0.02972973	0	0.137247688	0.358108108	0.112162162	0	0.02972973	0	0.845583874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
596235	13	16	6	1	6	23	11	2014	569	RHEIN	2	63479	1850455	0.55	NA	3_high	3_high	0	yes	NA	4	3	NA	NA	1_no	2_medium	1_no	3_high	1_no	2_medium	1_no	1_no	1_no	1_no	2_low_impacted	0.41	0.08	0.01	0	0	0.277173913	0.168478261	0.048913043	0.005434783	0	0.188584929	0.151761518	0.257452575	0.081300813	0.002710027	0	0.526809259	0.155495979	0.254691689	0.080428954	0.002680965	0	0.526809259	0.155495979	0.254691689	0.080428954	0.002680965	0	0.526809259	0.155495979	0.254691689	0.080428954	0.002680965	0	0.134318854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
602099	16	9	2	7	7	17	11	2014	2318	RHONE	3	189831	5265726	0.6	NA	3_high	3_high	0	yes	NA	16	16	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	1_natural	0	0	0.055555556	0	0.018518519	0	0	0.020408163	0	0.006802721	0.139849312	0	0	0.005859375	0	0.001953125	0.085687582	0	0	0.005791506	0	0.001930502	0.085687582	0	0	0.005791506	0	0.001930502	0.085687582	0	0	0.005791506	0	0.001930502	0.342590426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
602179	30	16	12	11	7	30	22	2014	937	RHEIN	4	249665	3421743	3.5	NA	3_high	3_high	0	yes	NA	8	15	NA	NA	1_no	2_medium	3_high	1_no	2_medium	1_no	2_medium	1_no	2_medium	1_no	1_natural	0.080357143	0.419642857	0	0	0	0.066666667	0.433333333	0	0	0	0.158782664	0.027900147	0.462555066	0.007342144	0.001468429	0	0.235839326	0.027338129	0.463309353	0.007194245	0.001438849	0	0.235839326	0.027338129	0.463309353	0.007194245	0.001438849	0	0.235839326	0.027338129	0.463309353	0.007194245	0.001438849	0	0.121906925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
602219	17	16	4	4	9	29	16	2014	524	RHEIN	2	173404	366814	0.94	NA	2_medium	3_high	0	yes	NA	5	5	NA	NA	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.135135135	0.317567568	0	0.047297297	0	0.29587156	0.169724771	0	0.032110092	0	0.393743007	0.344354839	0.116935484	0	0.034408602	0.000268817	0.380613123	0.309335074	0.154434393	0	0.031894059	0.000652802	0.539884202	0.305390254	0.158430358	0	0.032082794	0.000603708	0.553631312	0.305390254	0.158430358	0	0.032082794	0.000603708	0.156909413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
608163	20	14	7	9	4	24	14	2014	932	RHEIN	5	265980	86770373	8	NA	3_high	3_high	20	no	NA	8	2	NA	NA	1_no	2_medium	2_medium	1_no	3_high	2_medium	3_high	1_no	1_no	1_no	3_high_impacted	0.194805195	0.272727273	0	0.006493506	0.012987013	0.127579737	0.318949343	0.011257036	0.015009381	0.003752345	0.280747891	0.061348451	0.227373962	0.169467504	0.010730917	0.000809881	0.532798397	0.035243199	0.18583402	0.203970871	0.006801319	0.001236603	0.55610638	0.030833033	0.16636615	0.209039548	0.006010338	0.001202068	0.570128122	0.030833033	0.16636615	0.209039548	0.006010338	0.001202068	0.0708748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
608203	21	14	8	7	6	27	18	2014	609	RHEIN	2	206321	2546337	1.05	NA	2_medium	2_medium	10	no	NA	15	15	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.193277311	0.235294118	0	0.050420168	0	0.245014245	0.213675214	0	0.031339031	0	0.347736245	0.230620155	0.240310078	0	0.023255814	0	0.230932577	0.229205176	0.242144177	0	0.022181146	0	0.230932577	0.229205176	0.242144177	0	0.022181146	0	0.230932577	0.229205176	0.242144177	0	0.022181146	0	0.008453703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
608243	22	8	8	7	7	20	18	2014	768	RHEIN	2	68627	3571784	0.55	NA	3_high	3_high	0	yes	NA	2.5	0.3	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.063636364	0.372727273	0.054545455	0.009090909	0	0.071428571	0.288819876	0.118012422	0.01863354	0	0.606130666	0.075208914	0.257660167	0.153203343	0.012534819	0	0.763473614	0.073369565	0.258152174	0.154891304	0.012228261	0	0.763473614	0.073369565	0.258152174	0.154891304	0.012228261	0	0.763473614	0.073369565	0.258152174	0.154891304	0.012228261	0	0.10890606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
614107	8	4	3	4	1	11	8	2014	1686	RHONE	5	197490	62508429	8	NA	3_high	3_high	0	no	NA	16	16	NA	NA	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.1875	0.1875	0	0.09375	0	0.180124224	0.080745342	0	0.043478261	0.281624656	0	0.042372881	0.061154375	0.000229043	0.005955108	0.095610342	0	0.015438832	0.022403088	8.39E-05	0.002097667	0.037022417	0	0.015244408	0.022120961	8.29E-05	0.002071251	0.03659316	0	0.015244408	0.022120961	8.29E-05	0.002071251	0.636838788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
